shape1_sides,shape1_shade,shape1_texture,shape2_sides,shape2_shade,shape2_texture,shape3_sides,shape3_shade,shape3_texture,value,metric,metric_value
triangle,high,plain,triangle,low,dots,square,high,plain,-11.18059285872766,,
triangle,high,plain,triangle,low,dots,square,low,plain,-11.18059285872766,,
triangle,high,stripes,triangle,high,stripes,square,low,stripes,-11.18059285872766,,
triangle,high,dots,square,low,plain,square,low,stripes,-11.18059285872766,,
triangle,high,plain,circle,low,dots,circle,high,dots,-11.18059285872766,,
triangle,high,stripes,square,high,dots,square,low,stripes,-11.18059285872766,,
triangle,high,stripes,circle,high,dots,circle,low,plain,-11.18059285872766,,
triangle,high,dots,circle,low,stripes,triangle,high,plain,-11.18059285872766,,
triangle,low,stripes,triangle,high,stripes,square,low,plain,-11.18059285872766,,
triangle,high,plain,triangle,low,plain,circle,low,stripes,-11.18059285872766,,
triangle,low,stripes,triangle,high,stripes,circle,high,dots,-11.18059285872766,,
triangle,high,dots,square,low,plain,square,high,plain,-11.18059285872766,,
triangle,high,stripes,triangle,high,stripes,square,low,dots,-11.18059285872766,,
triangle,low,dots,circle,low,dots,circle,high,dots,-11.18059285872766,,
triangle,high,plain,square,low,dots,square,high,plain,-11.18059285872766,,
triangle,high,plain,square,low,plain,triangle,low,dots,-11.18059285872766,,
triangle,low,stripes,triangle,high,stripes,square,low,dots,-11.18059285872766,,
triangle,low,plain,circle,high,plain,triangle,low,stripes,-11.18059285872766,,
triangle,high,dots,square,low,plain,triangle,low,plain,-11.18059285872766,,
triangle,low,stripes,triangle,high,stripes,circle,high,stripes,-11.18059285872766,,
triangle,high,stripes,square,low,plain,square,high,dots,-11.18059285872766,,
triangle,high,plain,square,low,stripes,square,low,plain,-11.18059285872766,,
triangle,high,plain,square,low,plain,square,low,stripes,-11.18059285872766,,
triangle,high,dots,circle,low,dots,circle,high,dots,-11.18059285872766,,
triangle,low,dots,square,low,dots,triangle,high,dots,-11.18059285872766,,
triangle,high,stripes,square,high,dots,square,low,plain,-11.18059285872766,,
triangle,high,plain,triangle,low,dots,circle,high,plain,-11.18059285872766,,
triangle,high,dots,square,high,stripes,triangle,low,dots,-11.18059285872766,,
triangle,high,stripes,triangle,low,plain,circle,high,stripes,-11.18059285872766,,
triangle,high,dots,circle,high,dots,triangle,low,stripes,-11.18059285872766,,
triangle,high,stripes,circle,low,stripes,circle,low,dots,-11.18059285872766,,
triangle,high,stripes,square,low,dots,square,low,stripes,-11.18059285872766,,
triangle,low,dots,square,high,plain,square,high,dots,-11.18059285872766,,
triangle,low,stripes,square,high,dots,triangle,high,plain,-11.18059285872766,,
triangle,high,plain,circle,low,dots,triangle,high,dots,-11.18059285872766,,
triangle,low,dots,square,low,stripes,triangle,high,dots,-11.18059285872766,,
triangle,low,stripes,circle,high,stripes,circle,high,stripes,-11.18059285872766,,
triangle,low,plain,triangle,low,dots,circle,high,dots,-11.18059285872766,,
triangle,high,dots,square,low,stripes,square,high,plain,-11.18059285872766,,
triangle,high,stripes,square,high,plain,square,low,dots,-11.18059285872766,,
triangle,low,dots,triangle,high,plain,square,low,dots,-11.18059285872766,,
triangle,high,plain,triangle,low,dots,square,low,dots,-11.18059285872766,,
triangle,low,plain,circle,high,dots,circle,low,plain,-11.18059285872766,,
triangle,low,stripes,square,high,dots,square,high,plain,-11.18059285872766,,
triangle,low,plain,circle,high,plain,triangle,low,dots,-11.18059285872766,,
triangle,high,stripes,circle,low,plain,triangle,low,dots,-11.18059285872766,,
triangle,low,stripes,square,high,dots,square,low,plain,-11.18059285872766,,
triangle,low,stripes,square,high,dots,triangle,high,stripes,-11.18059285872766,,
triangle,high,dots,triangle,high,stripes,square,low,stripes,-11.18059285872766,,
triangle,low,stripes,square,high,stripes,triangle,high,dots,-11.18059285872766,,
triangle,high,stripes,square,low,dots,square,low,dots,-11.18059285872766,,
triangle,high,dots,circle,high,dots,triangle,low,plain,-11.18059285872766,,
triangle,high,stripes,triangle,low,plain,circle,high,dots,-11.18059285872766,,
square,high,plain,triangle,low,dots,square,high,dots,-11.18059285872766,,
triangle,high,dots,triangle,low,dots,circle,low,stripes,-11.180592858727662,,
circle,low,stripes,triangle,high,stripes,triangle,low,plain,-11.180592858727662,,
circle,high,dots,square,low,stripes,square,high,dots,-11.180592858727662,,
circle,high,plain,triangle,low,dots,circle,low,stripes,-11.180592858727662,,
circle,low,dots,square,high,plain,square,high,stripes,-11.180592858727662,,
circle,low,dots,square,high,stripes,circle,low,dots,-11.180592858727662,,
circle,low,plain,triangle,high,dots,circle,high,plain,-11.180592858727662,,
circle,high,stripes,square,low,dots,square,low,stripes,-11.180592858727662,,
circle,low,plain,triangle,high,dots,triangle,low,plain,-11.180592858727662,,
circle,low,dots,circle,high,stripes,square,high,plain,-11.180592858727662,,
circle,low,plain,triangle,high,stripes,circle,high,dots,-11.180592858727662,,
circle,high,stripes,square,low,dots,square,low,plain,-11.180592858727662,,
circle,high,stripes,square,low,plain,circle,low,stripes,-11.180592858727662,,
circle,high,stripes,square,low,plain,circle,high,stripes,-11.180592858727662,,
circle,low,dots,square,high,plain,square,low,dots,-11.180592858727662,,
circle,low,dots,circle,high,dots,square,low,stripes,-11.180592858727662,,
circle,high,stripes,square,low,stripes,square,low,dots,-11.180592858727662,,
circle,high,stripes,square,low,stripes,square,high,stripes,-11.180592858727662,,
circle,low,stripes,circle,high,plain,square,high,stripes,-11.180592858727662,,
circle,low,plain,square,low,plain,circle,high,stripes,-11.180592858727662,,
circle,low,dots,circle,low,plain,square,high,stripes,-11.180592858727662,,
circle,low,plain,square,low,stripes,circle,high,dots,-11.180592858727662,,
circle,low,plain,circle,low,plain,triangle,high,dots,-11.180592858727662,,
circle,low,plain,square,low,stripes,square,high,dots,-11.180592858727662,,
circle,high,dots,triangle,high,plain,circle,low,dots,-11.180592858727662,,
circle,high,dots,triangle,high,stripes,circle,low,dots,-11.180592858727662,,
circle,low,stripes,triangle,low,stripes,triangle,high,plain,-11.180592858727662,,
circle,high,plain,circle,low,dots,square,high,stripes,-11.180592858727662,,
circle,high,dots,triangle,high,dots,circle,low,stripes,-11.180592858727662,,
circle,low,dots,square,low,plain,square,high,plain,-11.180592858727662,,
circle,low,plain,triangle,high,plain,circle,high,plain,-11.180592858727662,,
circle,high,stripes,square,high,dots,circle,low,dots,-11.180592858727662,,
circle,high,plain,square,low,stripes,circle,high,dots,-11.180592858727662,,
circle,high,plain,square,low,stripes,circle,low,dots,-11.180592858727662,,
circle,high,stripes,square,low,stripes,square,high,dots,-11.180592858727662,,
circle,low,dots,circle,high,dots,square,high,stripes,-11.180592858727662,,
circle,low,plain,square,low,plain,circle,high,plain,-11.180592858727662,,
circle,high,stripes,triangle,low,stripes,triangle,low,dots,-11.180592858727662,,
circle,low,dots,triangle,high,dots,circle,high,stripes,-11.180592858727662,,
circle,high,plain,triangle,low,dots,triangle,low,stripes,-11.180592858727662,,
circle,low,dots,circle,high,plain,triangle,high,plain,-11.180592858727662,,
circle,low,stripes,square,high,plain,circle,low,dots,-11.180592858727662,,
circle,high,dots,square,low,stripes,square,high,plain,-11.180592858727662,,
circle,high,dots,square,low,stripes,circle,low,stripes,-11.180592858727662,,
circle,high,stripes,square,low,dots,circle,high,dots,-11.180592858727662,,
circle,high,stripes,square,low,plain,circle,low,plain,-11.180592858727662,,
circle,low,plain,triangle,high,dots,circle,high,dots,-11.180592858727662,,
circle,low,stripes,square,high,plain,circle,low,plain,-11.180592858727662,,
circle,low,plain,triangle,low,plain,triangle,high,dots,-11.180592858727662,,
circle,high,stripes,circle,low,stripes,triangle,low,dots,-11.180592858727662,,
circle,low,plain,square,low,plain,square,high,dots,-11.180592858727662,,
circle,low,stripes,triangle,high,dots,triangle,low,stripes,-11.180592858727662,,
circle,low,dots,triangle,high,stripes,triangle,high,dots,-11.180592858727662,,
circle,high,dots,square,high,dots,square,low,dots,-11.180592858727662,,
circle,high,stripes,triangle,high,dots,circle,low,plain,-11.180592858727662,,
circle,high,plain,circle,low,dots,triangle,low,dots,-11.180592858727662,,
circle,high,plain,triangle,low,plain,triangle,high,dots,-11.180592858727662,,
circle,low,dots,square,high,stripes,square,low,dots,-11.180592858727662,,
circle,high,stripes,triangle,low,plain,circle,high,stripes,-11.180592858727662,,
circle,high,plain,square,low,dots,square,high,dots,-11.180592858727662,,
circle,low,dots,square,high,stripes,square,low,stripes,-11.180592858727662,,
circle,high,plain,triangle,low,plain,triangle,low,plain,-11.180592858727662,,
circle,high,plain,triangle,low,stripes,circle,low,plain,-11.180592858727662,,
circle,low,stripes,square,low,dots,square,high,plain,-11.180592858727662,,
circle,high,stripes,triangle,high,stripes,circle,low,dots,-11.180592858727662,,
circle,low,plain,circle,low,plain,square,high,dots,-11.180592858727662,,
circle,low,dots,triangle,high,stripes,triangle,high,stripes,-11.180592858727662,,
circle,high,stripes,triangle,low,stripes,circle,high,stripes,-11.180592858727662,,
circle,low,plain,triangle,high,plain,triangle,low,dots,-11.180592858727662,,
circle,high,plain,triangle,low,plain,circle,low,stripes,-11.180592858727662,,
circle,high,stripes,circle,low,plain,triangle,low,stripes,-11.180592858727662,,
circle,low,dots,square,high,dots,square,high,stripes,-11.180592858727662,,
circle,low,dots,circle,high,dots,triangle,high,dots,-11.180592858727662,,
circle,high,plain,square,low,stripes,circle,high,plain,-11.180592858727662,,
circle,low,plain,triangle,high,stripes,triangle,low,dots,-11.180592858727662,,
circle,low,plain,triangle,high,stripes,circle,high,plain,-11.180592858727662,,
circle,high,plain,square,low,dots,square,high,stripes,-11.180592858727662,,
circle,high,dots,square,low,plain,square,low,plain,-11.180592858727662,,
circle,high,plain,square,low,dots,square,high,plain,-11.180592858727662,,
circle,low,dots,square,high,dots,circle,low,dots,-11.180592858727662,,
circle,high,dots,square,low,plain,square,high,stripes,-11.180592858727662,,
circle,low,plain,triangle,high,stripes,triangle,low,stripes,-11.180592858727662,,
circle,high,plain,square,low,stripes,circle,high,stripes,-11.180592858727662,,
circle,high,stripes,square,high,dots,square,low,dots,-11.180592858727662,,
circle,high,dots,square,high,dots,circle,low,dots,-11.180592858727662,,
circle,high,plain,circle,low,dots,triangle,low,stripes,-11.180592858727662,,
circle,low,plain,triangle,high,plain,circle,high,dots,-11.180592858727662,,
circle,high,dots,square,high,dots,circle,low,stripes,-11.180592858727662,,
circle,high,plain,circle,low,dots,triangle,high,plain,-11.180592858727662,,
circle,low,plain,square,high,dots,square,low,plain,-11.180592858727662,,
circle,high,stripes,triangle,high,plain,triangle,low,stripes,-11.180592858727662,,
circle,low,plain,square,high,stripes,circle,high,dots,-11.180592858727662,,
circle,low,dots,triangle,high,dots,triangle,low,dots,-11.180592858727662,,
circle,low,plain,circle,low,plain,triangle,high,plain,-11.180592858727662,,
circle,low,plain,square,low,stripes,square,high,plain,-11.180592858727662,,
circle,low,dots,triangle,high,stripes,triangle,high,plain,-11.180592858727662,,
circle,high,dots,triangle,low,plain,circle,high,stripes,-11.180592858727662,,
circle,high,stripes,circle,low,dots,triangle,low,stripes,-11.180592858727662,,
circle,low,dots,square,high,stripes,circle,low,plain,-11.180592858727662,,
circle,high,stripes,square,low,dots,circle,high,plain,-11.180592858727662,,
circle,low,dots,square,high,plain,square,high,dots,-11.180592858727662,,
circle,low,plain,triangle,high,dots,triangle,high,plain,-11.180592858727662,,
circle,high,stripes,square,low,dots,square,high,stripes,-11.180592858727662,,
circle,low,plain,square,high,dots,square,low,stripes,-11.180592858727662,,
circle,high,dots,triangle,high,plain,circle,low,stripes,-11.180592858727662,,
circle,low,plain,circle,low,plain,triangle,high,stripes,-11.180592858727662,,
circle,high,stripes,circle,low,stripes,triangle,low,stripes,-11.180592858727662,,
circle,high,dots,square,low,plain,square,low,dots,-11.180592858727662,,
circle,low,dots,square,high,dots,circle,high,dots,-11.180592858727662,,
circle,low,dots,square,high,dots,circle,high,stripes,-11.180592858727662,,
circle,low,dots,square,high,dots,circle,low,stripes,-11.180592858727662,,
circle,high,plain,square,low,stripes,square,low,plain,-11.180592858727662,,
circle,low,plain,triangle,high,plain,circle,high,stripes,-11.180592858727662,,
circle,low,dots,square,low,plain,square,high,stripes,-11.180592858727662,,
circle,high,stripes,triangle,high,stripes,triangle,low,dots,-11.180592858727662,,
circle,high,dots,square,high,plain,square,low,plain,-11.180592858727662,,
circle,low,dots,circle,low,stripes,square,high,stripes,-11.180592858727662,,
circle,low,stripes,triangle,low,stripes,triangle,high,stripes,-11.180592858727662,,
circle,high,dots,triangle,high,stripes,circle,low,stripes,-11.180592858727662,,
circle,low,plain,square,high,stripes,square,low,dots,-11.180592858727662,,
circle,low,plain,square,low,stripes,square,high,stripes,-11.180592858727662,,
circle,high,stripes,triangle,low,plain,triangle,high,plain,-11.180592858727662,,
circle,high,dots,triangle,low,plain,circle,high,plain,-11.180592858727662,,
circle,high,stripes,circle,low,dots,triangle,low,plain,-11.180592858727662,,
circle,high,stripes,square,low,stripes,square,high,plain,-11.180592858727662,,
circle,low,stripes,circle,high,plain,square,high,plain,-11.180592858727662,,
circle,high,plain,triangle,low,dots,circle,low,plain,-11.180592858727662,,
circle,low,dots,square,high,plain,square,high,plain,-11.180592858727662,,
circle,high,stripes,square,low,dots,square,low,dots,-11.180592858727662,,
circle,low,plain,triangle,high,dots,triangle,low,stripes,-11.180592858727662,,
circle,high,dots,square,low,stripes,square,high,stripes,-11.180592858727662,,
circle,high,stripes,square,low,plain,square,high,dots,-11.180592858727662,,
circle,high,stripes,square,low,dots,circle,high,stripes,-11.180592858727662,,
circle,low,stripes,circle,high,stripes,triangle,low,dots,-11.180592858727662,,
circle,high,stripes,circle,low,dots,triangle,low,dots,-11.180592858727662,,
circle,low,plain,triangle,low,stripes,circle,high,dots,-11.180592858727662,,
circle,high,dots,triangle,low,plain,circle,low,plain,-11.180592858727662,,
circle,high,dots,square,high,dots,square,low,stripes,-11.180592858727662,,
circle,high,stripes,triangle,low,stripes,triangle,low,plain,-11.180592858727662,,
circle,low,plain,square,low,stripes,circle,high,plain,-11.180592858727662,,
circle,low,stripes,circle,low,dots,square,high,stripes,-11.180592858727662,,
circle,high,stripes,square,low,plain,square,low,dots,-11.180592858727662,,
circle,low,stripes,square,high,plain,circle,high,dots,-11.180592858727662,,
circle,low,stripes,circle,low,stripes,square,high,stripes,-11.180592858727662,,
circle,low,dots,circle,high,plain,square,low,stripes,-11.180592858727662,,
circle,high,stripes,circle,high,dots,square,low,dots,-11.180592858727662,,
circle,low,stripes,circle,high,dots,square,low,stripes,-11.180592858727662,,
circle,high,stripes,triangle,low,dots,triangle,high,stripes,-11.180592858727662,,
circle,low,stripes,triangle,low,stripes,triangle,high,dots,-11.180592858727662,,
circle,low,dots,triangle,high,plain,circle,low,stripes,-11.180592858727662,,
circle,high,stripes,triangle,low,stripes,triangle,high,plain,-11.180592858727662,,
circle,low,plain,triangle,low,dots,triangle,high,plain,-11.180592858727662,,
circle,low,stripes,triangle,high,dots,circle,low,stripes,-11.180592858727662,,
circle,low,stripes,triangle,high,plain,circle,high,plain,-11.180592858727662,,
circle,low,stripes,triangle,high,plain,triangle,low,dots,-11.180592858727662,,
circle,low,dots,circle,high,dots,triangle,low,dots,-11.180592858727662,,
circle,high,stripes,circle,low,stripes,square,low,dots,-11.180592858727662,,
circle,low,dots,triangle,high,dots,circle,low,plain,-11.180592858727662,,
circle,low,plain,square,low,plain,square,high,stripes,-11.180592858727662,,
circle,high,stripes,circle,low,dots,triangle,high,stripes,-11.180592858727662,,
circle,low,dots,circle,low,plain,triangle,high,plain,-11.180592858727662,,
circle,low,plain,square,low,dots,circle,high,dots,-11.180592858727662,,
circle,high,dots,circle,high,dots,square,low,stripes,-11.180592858727662,,
circle,low,plain,triangle,high,stripes,circle,low,plain,-11.180592858727662,,
circle,high,plain,square,low,dots,circle,low,dots,-11.180592858727662,,
circle,low,plain,triangle,high,plain,circle,low,stripes,-11.180592858727662,,
circle,low,plain,triangle,high,plain,triangle,high,dots,-11.180592858727662,,
circle,high,stripes,square,high,stripes,square,low,plain,-11.180592858727662,,
circle,high,dots,square,high,stripes,square,low,plain,-11.180592858727662,,
circle,low,plain,square,low,dots,circle,high,stripes,-11.180592858727662,,
circle,high,stripes,triangle,high,plain,circle,low,stripes,-11.180592858727662,,
circle,high,stripes,circle,low,dots,triangle,high,dots,-11.180592858727662,,
circle,high,plain,circle,high,dots,square,low,stripes,-11.180592858727662,,
circle,low,dots,square,low,stripes,square,high,stripes,-11.180592858727662,,
circle,low,dots,triangle,low,stripes,circle,high,plain,-11.180592858727662,,
circle,low,stripes,circle,low,stripes,square,high,dots,-11.180592858727662,,
circle,high,stripes,circle,high,plain,triangle,low,stripes,-11.180592858727662,,
circle,low,plain,circle,high,plain,triangle,high,dots,-11.180592858727662,,
circle,low,plain,circle,high,plain,square,high,plain,-11.180592858727662,,
circle,high,plain,square,low,plain,circle,low,plain,-11.180592858727662,,
circle,high,dots,circle,high,plain,triangle,low,dots,-11.180592858727662,,
circle,high,plain,circle,low,plain,triangle,high,plain,-11.180592858727662,,
circle,high,dots,circle,low,dots,triangle,low,plain,-11.180592858727662,,
circle,low,stripes,triangle,low,plain,circle,high,dots,-11.180592858727662,,
circle,high,stripes,triangle,low,dots,circle,low,plain,-11.180592858727662,,
circle,high,stripes,circle,low,plain,square,high,stripes,-11.180592858727662,,
circle,high,plain,square,high,plain,square,low,plain,-11.180592858727662,,
circle,low,stripes,square,high,dots,circle,high,dots,-11.180592858727662,,
circle,low,stripes,square,high,plain,circle,high,stripes,-11.180592858727662,,
circle,low,stripes,square,high,stripes,circle,high,dots,-11.180592858727662,,
circle,low,stripes,circle,high,dots,square,low,plain,-11.180592858727662,,
circle,low,stripes,circle,low,dots,triangle,high,dots,-11.180592858727662,,
circle,low,dots,triangle,high,plain,circle,high,plain,-11.180592858727662,,
circle,high,dots,triangle,low,dots,circle,low,dots,-11.180592858727662,,
circle,high,stripes,triangle,low,dots,triangle,high,dots,-11.180592858727662,,
circle,high,stripes,circle,low,plain,triangle,high,plain,-11.180592858727662,,
circle,high,stripes,triangle,low,stripes,triangle,high,stripes,-11.180592858727662,,
circle,low,plain,triangle,low,dots,triangle,high,stripes,-11.180592858727662,,
circle,low,stripes,triangle,high,dots,circle,low,dots,-11.180592858727662,,
circle,high,plain,circle,low,stripes,square,high,stripes,-11.180592858727662,,
circle,low,plain,square,high,stripes,circle,high,stripes,-11.180592858727662,,
circle,low,plain,square,high,plain,circle,low,plain,-11.180592858727662,,
circle,low,plain,square,high,plain,circle,high,plain,-11.180592858727662,,
circle,high,dots,circle,low,dots,triangle,low,dots,-11.180592858727662,,
circle,high,stripes,square,high,stripes,circle,low,dots,-11.180592858727662,,
circle,low,dots,square,low,stripes,square,high,dots,-11.180592858727662,,
circle,low,dots,circle,low,plain,triangle,high,stripes,-11.180592858727662,,
circle,low,dots,triangle,high,dots,circle,low,stripes,-11.180592858727662,,
circle,high,stripes,circle,low,dots,square,low,dots,-11.180592858727662,,
circle,low,plain,square,low,stripes,circle,high,stripes,-11.180592858727662,,
circle,low,dots,triangle,high,dots,circle,low,dots,-11.180592858727662,,
circle,low,stripes,triangle,high,dots,triangle,high,dots,-11.180592858727662,,
circle,low,plain,triangle,high,dots,circle,low,stripes,-11.180592858727662,,
circle,high,stripes,square,low,plain,square,low,plain,-11.180592858727662,,
circle,high,dots,square,low,stripes,circle,low,plain,-11.180592858727662,,
circle,high,stripes,square,low,stripes,circle,high,plain,-11.180592858727662,,
circle,low,dots,circle,high,plain,triangle,high,stripes,-11.180592858727662,,
circle,low,stripes,circle,high,stripes,square,high,stripes,-11.180592858727662,,
circle,low,dots,circle,high,dots,triangle,low,plain,-11.180592858727662,,
circle,high,plain,triangle,low,dots,triangle,low,plain,-11.180592858727662,,
circle,low,stripes,circle,high,plain,square,high,dots,-11.180592858727662,,
circle,high,stripes,triangle,low,plain,triangle,low,dots,-11.180592858727662,,
circle,low,dots,triangle,high,dots,circle,high,plain,-11.180592858727662,,
circle,high,dots,square,high,dots,square,low,plain,-11.180592858727662,,
circle,high,stripes,triangle,high,dots,circle,low,stripes,-11.180592858727662,,
circle,low,plain,square,low,dots,square,high,stripes,-11.180592858727662,,
circle,low,plain,square,high,dots,circle,low,plain,-11.180592858727662,,
circle,low,dots,triangle,low,dots,circle,high,dots,-11.180592858727662,,
circle,high,dots,square,high,plain,square,low,dots,-11.180592858727662,,
circle,low,plain,square,low,dots,circle,high,plain,-11.180592858727662,,
circle,low,plain,square,high,dots,circle,high,plain,-11.180592858727662,,
circle,low,stripes,square,low,dots,square,high,dots,-11.180592858727662,,
circle,low,plain,triangle,high,stripes,triangle,high,plain,-11.180592858727662,,
circle,low,dots,square,high,dots,circle,low,plain,-11.180592858727662,,
circle,low,plain,triangle,high,plain,triangle,high,plain,-11.180592858727662,,
circle,high,plain,triangle,low,plain,triangle,high,plain,-11.180592858727662,,
circle,high,plain,square,low,stripes,square,high,stripes,-11.180592858727662,,
circle,low,dots,square,low,plain,square,high,dots,-11.180592858727662,,
circle,low,plain,square,high,dots,square,low,dots,-11.180592858727662,,
circle,low,stripes,triangle,low,plain,triangle,high,stripes,-11.180592858727662,,
circle,low,plain,square,high,dots,square,high,stripes,-11.180592858727662,,
circle,low,dots,circle,low,dots,triangle,high,stripes,-11.180592858727662,,
circle,high,stripes,circle,low,stripes,triangle,high,plain,-11.180592858727662,,
circle,low,plain,square,low,dots,square,high,plain,-11.180592858727662,,
circle,low,stripes,circle,high,stripes,square,low,plain,-11.180592858727662,,
circle,high,plain,triangle,low,dots,circle,high,stripes,-11.180592858727662,,
circle,low,plain,triangle,high,dots,triangle,high,dots,-11.180592858727662,,
circle,high,stripes,square,low,plain,square,low,stripes,-11.180592858727662,,
circle,high,dots,square,low,dots,square,low,stripes,-11.180592858727662,,
circle,low,plain,triangle,high,dots,circle,low,plain,-11.180592858727662,,
circle,high,stripes,square,low,plain,circle,high,dots,-11.180592858727662,,
circle,high,stripes,square,low,stripes,square,low,stripes,-11.180592858727662,,
circle,low,dots,circle,high,dots,square,low,plain,-11.180592858727662,,
circle,low,dots,square,high,plain,square,low,stripes,-11.180592858727662,,
circle,high,stripes,circle,low,stripes,triangle,high,dots,-11.180592858727662,,
circle,low,stripes,triangle,high,dots,triangle,high,stripes,-11.180592858727662,,
circle,high,stripes,triangle,low,stripes,circle,low,dots,-11.180592858727662,,
circle,high,plain,triangle,high,plain,circle,low,plain,-11.180592858727662,,
circle,low,dots,circle,low,dots,triangle,high,plain,-11.180592858727662,,
circle,low,plain,square,high,dots,circle,low,dots,-11.180592858727662,,
circle,low,plain,square,high,dots,circle,low,stripes,-11.180592858727662,,
circle,low,plain,square,high,stripes,square,high,stripes,-11.180592858727662,,
circle,low,stripes,triangle,low,dots,triangle,high,plain,-11.180592858727662,,
circle,high,plain,triangle,low,stripes,circle,high,stripes,-11.180592858727662,,
circle,high,dots,circle,high,dots,triangle,low,stripes,-11.180592858727662,,
circle,low,dots,square,low,plain,circle,high,stripes,-11.180592858727662,,
circle,low,dots,square,high,stripes,square,high,dots,-11.180592858727662,,
circle,low,dots,square,high,stripes,square,high,stripes,-11.180592858727662,,
circle,low,dots,square,low,plain,circle,high,dots,-11.180592858727662,,
circle,high,plain,triangle,low,stripes,circle,high,dots,-11.180592858727662,,
circle,low,plain,triangle,high,stripes,circle,low,dots,-11.180592858727662,,
circle,high,plain,square,low,stripes,square,high,plain,-11.180592858727662,,
circle,low,plain,square,high,stripes,square,high,dots,-11.180592858727662,,
circle,high,stripes,triangle,high,stripes,circle,low,stripes,-11.180592858727662,,
circle,low,stripes,circle,high,plain,triangle,high,plain,-11.180592858727662,,
circle,high,plain,triangle,low,stripes,triangle,high,dots,-11.180592858727662,,
circle,high,plain,triangle,low,stripes,triangle,low,dots,-11.180592858727662,,
circle,high,dots,circle,low,plain,square,high,plain,-11.180592858727662,,
circle,high,plain,square,high,stripes,circle,low,stripes,-11.180592858727662,,
circle,low,stripes,square,low,stripes,square,high,dots,-11.180592858727662,,
circle,high,plain,square,low,plain,square,high,dots,-11.180592858727662,,
circle,high,plain,circle,low,plain,triangle,low,stripes,-11.180592858727662,,
circle,high,dots,triangle,low,dots,triangle,high,plain,-11.180592858727662,,
circle,high,plain,circle,high,stripes,triangle,low,plain,-11.180592858727662,,
circle,low,stripes,triangle,high,stripes,circle,high,dots,-11.180592858727662,,
circle,low,stripes,circle,high,dots,square,high,dots,-11.180592858727662,,
circle,low,stripes,triangle,high,stripes,circle,low,dots,-11.180592858727662,,
circle,high,dots,circle,low,stripes,triangle,high,stripes,-11.180592858727662,,
circle,low,stripes,square,high,dots,circle,low,stripes,-11.180592858727662,,
circle,high,stripes,circle,high,stripes,triangle,low,plain,-11.180592858727662,,
circle,low,stripes,square,high,stripes,circle,low,stripes,-11.180592858727662,,
circle,high,stripes,circle,high,dots,triangle,low,stripes,-11.180592858727662,,
circle,low,plain,circle,high,plain,triangle,low,dots,-11.180592858727662,,
circle,low,stripes,circle,low,dots,square,high,dots,-11.180592858727662,,
circle,high,plain,circle,high,dots,triangle,low,stripes,-11.180592858727662,,
circle,high,stripes,square,high,plain,square,low,plain,-11.180592858727662,,
circle,low,dots,square,low,dots,square,high,stripes,-11.180592858727662,,
circle,low,dots,triangle,low,stripes,triangle,high,plain,-11.180592858727662,,
circle,high,dots,triangle,high,dots,triangle,low,plain,-11.180592858727662,,
circle,high,dots,circle,low,plain,triangle,low,dots,-11.180592858727662,,
circle,low,plain,circle,low,dots,square,high,plain,-11.180592858727662,,
circle,high,dots,triangle,low,dots,triangle,high,stripes,-11.180592858727662,,
circle,high,stripes,circle,low,plain,square,low,stripes,-11.180592858727662,,
circle,low,dots,triangle,high,plain,triangle,low,dots,-11.180592858727662,,
circle,high,stripes,triangle,low,dots,circle,high,plain,-11.180592858727662,,
circle,high,dots,circle,low,stripes,triangle,high,dots,-11.180592858727662,,
circle,low,stripes,square,high,dots,circle,low,plain,-11.180592858727662,,
circle,low,stripes,circle,high,dots,square,high,plain,-11.180592858727662,,
circle,high,stripes,circle,high,stripes,triangle,low,stripes,-11.180592858727662,,
circle,low,stripes,square,low,plain,square,high,stripes,-11.180592858727662,,
circle,low,stripes,circle,high,dots,triangle,low,plain,-11.180592858727662,,
circle,high,plain,square,high,plain,circle,low,dots,-11.180592858727662,,
circle,low,plain,circle,high,plain,triangle,low,stripes,-11.180592858727662,,
circle,high,plain,circle,high,plain,triangle,low,stripes,-11.180592858727662,,
circle,high,stripes,circle,low,stripes,square,low,plain,-11.180592858727662,,
circle,low,stripes,triangle,high,plain,circle,low,plain,-11.180592858727662,,
circle,low,plain,circle,low,dots,triangle,high,dots,-11.180592858727662,,
circle,low,plain,triangle,low,dots,circle,high,stripes,-11.180592858727662,,
circle,low,stripes,triangle,high,stripes,circle,high,stripes,-11.180592858727662,,
circle,high,stripes,triangle,low,dots,triangle,low,dots,-11.180592858727662,,
circle,low,stripes,triangle,high,stripes,circle,low,stripes,-11.180592858727662,,
circle,low,plain,circle,high,dots,triangle,low,stripes,-11.180592858727662,,
circle,high,plain,circle,low,plain,square,low,stripes,-11.180592858727662,,
circle,high,plain,circle,low,plain,square,high,stripes,-11.180592858727662,,
circle,high,plain,square,low,plain,circle,high,plain,-11.180592858727662,,
circle,low,stripes,square,low,stripes,square,high,stripes,-11.180592858727662,,
circle,low,dots,triangle,low,plain,triangle,high,plain,-11.180592858727662,,
circle,low,dots,triangle,low,plain,triangle,high,stripes,-11.180592858727662,,
circle,high,plain,circle,high,plain,triangle,low,plain,-11.180592858727662,,
circle,low,dots,square,low,dots,square,high,dots,-11.180592858727662,,
circle,low,dots,triangle,low,stripes,triangle,high,stripes,-11.180592858727662,,
circle,low,plain,square,high,stripes,circle,low,plain,-11.180592858727662,,
